상가업소번호|상호명|지점명|상권업종대분류코드|상권업종대분류명|상권업종중분류코드|상권업종중분류명|상권업종소분류코드|상권업종소분류명|표준산업분류코드|표준산업분류명|시도코드|시도명|시군구코드|시군구명|행정동코드|행정동명|법정동코드|법정동명|지번코드|대지구분코드|대지구분명|지번본번지|지번부번지|지번주소|도로명코드|도로명|건물본번지|건물부번지|건물관리번호|건물명|도로명주소|구우편번호|신우편번호|동정보|층정보|호정보|경도|위도
20482406|소노야코엑스점|코엑스점|Q|음식|Q03|일식/수산물|Q03A02|음식점-일식|I56113|일식 음식점업|11|서울특별시|11680|강남구|1168058000|삼성1동|1168010500|삼성동|1168010500201590000|1|대지|159||서울특별시 강남구 삼성동 159|116802122002|서울특별시 강남구 영동대로|513||1168010500101590009016086|코엑스|서울특별시 강남구 영동대로 513|135798|06164||1||127.059139102428|37.5118203253706
20482833|퀸써브||Q|음식|Q06|양식|Q06A01|정통양식/경양식|I56114|서양식 음식점업|26|부산광역시|26470|연제구|2647069000|연산5동|2647010200|연산동|2647010200211430007|1|대지|1143|7|부산광역시 연제구 연산동 1143-7|264703129045|부산광역시 연제구 월드컵대로|163||2647010200111430007000001|구문빌딩|부산광역시 연제구 월드컵대로 163|611080|47540||||129.078457223513|35.1869115019226
20383527|감미정갈비||Q|음식|Q01|한식|Q01A02|갈비/삼겹살|I56111|한식 음식점업|26|부산광역시|26710|기장군|2671025300|장안읍|2671025334|장안읍|2671025334202080003|1|대지|208|3|부산광역시 기장군 장안읍 길천리 208-3|267104220032|부산광역시 기장군 장안읍 길천2길|10|1|2671025334102080007009392|지중해노래연습장|부산광역시 기장군 장안읍 길천2길 10-1|619952|46036||1||129.282245923066|35.3290157230355
20314543|하자하자허브다이어트||D|소매|D10|건강/미용식품|D10A01|다이어트상품판매|G47216|건강보조식품 소매업|11|서울특별시|11260|중랑구|1126055000|면목5동|1126010100|면목동|1126010100201540041|1|대지|154|41|서울특별시 중랑구 면목동 154-41|112604118140|서울특별시 중랑구 동일로96길|49||1126010100101540041022531||서울특별시 중랑구 동일로96길 49|131200|02216||2||127.082598634252|37.5847917920862
20703456|김극무영어||R|학문/교육|R04|학원-어학|R04A01|학원-외국어/어학|P85502|외국어학원|26|부산광역시|26260|동래구|2626059000|사직2동|2626010900|사직동|2626010900210170000|1|대지|1017||부산광역시 동래구 사직동 1017|262603130009|부산광역시 동래구 사직로|80||2626010900100800012008128|사직쌍용예가|부산광역시 동래구 사직로 80|607786|47863||1||129.057535160126|35.1966416954681
20787543|자임한복||D|소매|D05|의복의류|D05A10|한복/갈옷/민속옷|G47412|한복 소매업|11|서울특별시|11680|강남구|1168051000|신사동|1168010700|신사동|1168010700205860012|1|대지|586|12|서울특별시 강남구 신사동 586-12|116804166269|서울특별시 강남구 도산대로27길|26||1168010700105860013011251||서울특별시 강남구 도산대로27길 26|135892|06032||1||127.027614145299|37.5214225188702
20783574|선경바둑||N|관광/여가/오락|N01|PC/오락/당구/볼링등|N01A09|기원|R91293|기원 운영업|11|서울특별시|11680|강남구|1168054500|압구정동|1168010700|신사동|1168010700206380005|1|대지|638|5|서울특별시 강남구 신사동 638-5|116803122007|서울특별시 강남구 압구정로|310||1168010700106380005009660|고려빌딩|서울특별시 강남구 압구정로 310|135896|06017||3||127.035280058968|37.5287748929877
20334864|상해식품점|미아점|D|소매|D01|음/식료품소매|D01A01|식료품점|G47219|기타 식료품 소매업|11|서울특별시|11290|성북구|1129068500|길음2동|1129013400|길음동|1129013400200200001|1|대지|20|1|서울특별시 성북구 길음동 20-1|112903107003|서울특별시 성북구 동소문로|315||1129013400100200001025204|현대백화점미아점|서울특별시 성북구 동소문로 315|136719|02730||1||127.028725560472|37.6083915431599
20335258|파파존스|고덕점|Q|음식|Q07|패스트푸드|Q07A01|피자전문|I56192|피자, 햄버거, 샌드위치 및 유사 음식점업|11|서울특별시|11740|강동구|1174054000|명일2동|1174010100|명일동|1174010100200690000|1|대지|69||서울특별시 강동구 명일동 69|117403016054|서울특별시 강동구 구천면로|506||1174010100100690000018911||서울특별시 강동구 구천면로 506|134070|05271||1||127.154504078866|37.5490523468649
20665694|배스킨라빈스|관악구청점|Q|음식|Q07|패스트푸드|Q07A07|아이스크림판매|I56191|제과점업|11|서울특별시|11620|관악구|1162059500|청룡동|1162010100|봉천동|1162010100208630013|1|대지|863|13|서울특별시 관악구 봉천동 863-13|116203120001|서울특별시 관악구 관악로|161||1162010100108630013034440||서울특별시 관악구 관악로 161|151050|08787||1||126.952165618801|37.4795992772291
20706745|청운||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111051500|청운효자동|1111010100|청운동|1111010100200720000|1|대지|72||서울특별시 종로구 청운동 72|111103100012|서울특별시 종로구 자하문로|116||1111010100100740001031378||서울특별시 종로구 자하문로 116|110030|03047||1||126.9701020005|37.5862425862757
20303513|김반장||Q|음식|Q04|분식|Q04A01|라면김밥분식|I56194|분식 및 김밥 전문점|11|서울특별시|11680|강남구|1168064000|역삼1동|1168010100|역삼동|1168064000206810030|1|대지|681|30|서울특별시 강남구 역삼동 681-30|116804166355|서울특별시 강남구 봉은사로48길|10||1168010100106810030021386||서울특별시 강남구 봉은사로48길 10|135080|06143||1||127.041531803283|37.508813408903
20261400|롯데리아롯데마트행당역점롯데마트행당역점|롯데마트행당역점|Q|음식|Q07|패스트푸드|Q07A04|패스트푸드|I56199|그외 기타 음식점업|11|서울특별시|11200|성동구|1120057000|행당2동|1120010700|행당동|1120010700203460000|1|대지|346||서울특별시 성동구 행당동 346|112003103006|서울특별시 성동구 행당로|82||1120010700103460012016935|한진노변상가|서울특별시 성동구 행당로 82|133777|04717||2||127.027512774894|37.5562382207618
20297445|바빈스커피||Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11680|강남구|1168065000|역삼2동|1168010100|역삼동|1168010100208040000|1|대지|804||서울특별시 강남구 역삼동 804|116803122010|서울특별시 강남구 테헤란로|156||1168010100108040000000002|역삼역|서울특별시 강남구 테헤란로 156|135080|06236|E|1|41|127.036602597823|37.5007088680698
20339459|프렌치||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11500|강서구|1150064000|방화2동|1150010900|방화동|1150010900208860000|1|대지|886||서울특별시 강서구 방화동 886|115004145490|서울특별시 강서구 하늘길|38||1150010900107120001000134|스카이시티|서울특별시 강서구 하늘길 38|157220|07505||3||126.80076003963|37.5659562255298
20810221|맛생맛사||Q|음식|Q01|한식|Q01A01|한식/백반/한정식|I56111|한식 음식점업|11|서울특별시|11140|중구|1114055000|명동|1114011000|수표동|1114011000200560012|1|대지|56|12|서울특별시 중구 수표동 56-12|111404103264|서울특별시 중구 을지로9길|16||1114011000100560012019216||서울특별시 중구 을지로9길 16|100230|04542||1||126.988489985322|37.5669841704799
20250422|샤브힐Shabuhill||Q|음식|Q10|별식/퓨전요리|Q10A02|샤브샤브전문|I56111|한식 음식점업|11|서울특별시|11650|서초구|1165061000|방배2동|1165010100|방배동|1165010100209510017|1|대지|951|17|서울특별시 서초구 방배동 951-17|116504163413|서울특별시 서초구 서초대로4길|3||1165010100109510017013883|이수고시원|서울특별시 서초구 서초대로4길 3|137060|06675||1|1|126.985383149392|37.4855117840047
20776399|BYC||D|소매|D05|의복의류|D05A07|셔츠/내의/속옷|||26|부산광역시|26410|금정구|2641062000|장전3동|2641010800|장전동|2641010800206540006|1|대지|654|6|부산광역시 금정구 장전동 654-6|264104190397|부산광역시 금정구 온천장로125번길|32||2641010800106540006000001||부산광역시 금정구 온천장로125번길 32|609390|46300||1||129.083791334945|35.2231265213051
20776515|GIA보석교육원||R|학문/교육|R03|학원-자격/국가고시|R03A11|학원-보석감정|P85659|기타 기술 및 직업훈련학원|11|서울특별시|11680|강남구|1168054500|압구정동|1168010700|신사동|1168010700206390003|1|대지|639|3|서울특별시 강남구 신사동 639-3|116803122007|서울특별시 강남구 압구정로|320||1168010700106390003009673|극동GALLERY|서울특별시 강남구 압구정로 320|135896|06017||5||127.036437203336|37.5285320454891
20330827|완도세꼬시||Q|음식|Q03|일식/수산물|Q03A01|횟집|I56111|한식 음식점업|11|서울특별시|11740|강동구|1174068500|길동|1174010500|길동|1174010500203890001|1|대지|389|1|서울특별시 강동구 길동 389-1|117404172232|서울특별시 강동구 양재대로113길|7||1174010500103890001002884||서울특별시 강동구 양재대로113길 7|134880|05353||1||127.139433065314|37.5379325686252
20737330|VIPO2독서실||R|학문/교육|R10|도서관/독서실|R10A01|독서실|R90212|독서실 운영업|26|부산광역시|26410|금정구|2641067000|남산동|2641010400|남산동|2641010400209870003|1|대지|987|3|부산광역시 금정구 남산동 987-3|264103135013|부산광역시 금정구 남산로|39||2641010400109870003015556|정목빌딩|부산광역시 금정구 남산로 39|609816|46223||9||129.087912017165|35.266833373184
20737410|두인토탈인테리어||D|소매|D07|가정/주방/인테리어|D07A01|인테리어/욕실용품/커튼|G47599|그외 기타 분류안된 가정용품 소매업|11|서울특별시|11680|강남구|1168052100|논현1동|1168010800|논현동|1168010800200220000|1|대지|22||서울특별시 강남구 논현동 22|116804166019|서울특별시 강남구 강남대로146길|28||1168010800100220000006560|논현아파트|서울특별시 강남구 강남대로146길 28|135814|06043||2||127.02288919536|37.5150581390206
20804450|영남국악원||R|학문/교육|R05|학원-음악미술무용|R05A06|학원-국악|P85620|예술 학원|26|부산광역시|26410|금정구|2641059100|부곡4동|2641010900|부곡동|2641010900208890025|1|대지|889|25|부산광역시 금정구 부곡동 889-25|264103006035|부산광역시 금정구 부곡로|9||2641010900108890025033351||부산광역시 금정구 부곡로 9|609320|46311||2||129.086841492404|35.2179162378346
20254057|진양평해장국||Q|음식|Q01|한식|Q01A05|해장국/감자탕|I56111|한식 음식점업|11|서울특별시|11560|영등포구|1156051500|영등포본동|1156010100|영등포동|1156051500206180190|1|대지|618|190|서울특별시 영등포구 영등포동 618-190|115604154765|서울특별시 영등포구 영신로20길|2||1156010100106180190037004||서울특별시 영등포구 영신로20길 2|150899|07307||1||126.908032247298|37.5148540352773
20659878|커피빈|코리아대학로대명거리점|Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11110|종로구|1111065000|혜화동|1111017200|명륜4가|1111017200200510000|1|대지|51||서울특별시 종로구 명륜4가 51|111104100032|서울특별시 종로구 대명길|25||1111017200100510000032165||서울특별시 종로구 대명길 25|110524|03078||3||127.000170846364|37.5831492497775
20700645|씨지브이영등포골드클래스||Q|음식|Q07|패스트푸드|Q07A04|패스트푸드|I56199|그외 기타 음식점업|11|서울특별시|11560|영등포구|1156053500|영등포동|1156010500|영등포동4가|1156010500204420000|1|대지|442||서울특별시 영등포구 영등포동4가 442|115603118024|서울특별시 영등포구 영중로|15||1156010500104420000000001|타임스퀘어|서울특별시 영등포구 영중로 15|150034|07305|441|6|10|126.903914224263|37.5172126661057
20741628|행운노래연습장||N|관광/여가/오락|N02|무도/유흥/가무|N02A01|노래방|R91223|노래연습장 운영업|11|서울특별시|11230|동대문구|1123065000|장안1동|1123010600|장안동|1123010600204320003|1|대지|432|3|서울특별시 동대문구 장안동 432-3|112303105012|서울특별시 동대문구 장한로|9||1123010600104320003017691||서울특별시 동대문구 장한로 9|130100|02636||1||127.064796251601|37.5624412936356
20676428|요거프레소|쌍문점|Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11320|도봉구|1132067000|쌍문2동|1132010500|쌍문동|1132010500200200000|1|대지|20||서울특별시 도봉구 쌍문동 20|113203109001|서울특별시 도봉구 도당로|7||1132010500100200000006625||서울특별시 도봉구 도당로 7|132030|01385||1|105|127.034745665547|37.6587277238356
20680081|제일목욕탕내이발||F|생활서비스|F09|대중목욕탕/휴게|F09A01|욕탕업-종합|S96121|욕탕업|11|서울특별시|11290|성북구|1129066000|길음1동|1129013400|길음동|1129013400205410100|1|대지|541|100|서울특별시 성북구 길음동 541-100|112904121006|서울특별시 성북구 길음로1길|27||1129013400105410100026435||서울특별시 성북구 길음로1길 27|136110|02722||1||127.022959782249|37.6032620893777
20278754|망고식스|명동페이리스점|Q|음식|Q12|커피점/카페|Q12A01|커피전문점/카페/다방|I56220|비알콜 음료점업|11|서울특별시|11140|중구|1114055000|명동|1114012700|명동2가|1114012700200550016|1|대지|55|16|서울특별시 중구 명동2가 55-16|111404103156|서울특별시 중구 명동4길|26||1114012700100550016019770||서울특별시 중구 명동4길 26|100810|04536||3||126.983728102857|37.5625461885785
